"X","a1","d","g","u"
"X841",0,0,0,1
"X842",1.0,0.5027327569714706,0.0,1
"X843",0,0,0,1
"X844",1.0,-4.097664300425352,0.0,1
"X845",1.0,-1.705936876318468,0.0,1
"X846",1.0,-1.2751015699768815,0.0,1
"X847",1.0,-3.09026295835069,0.0,1
"X848",1.0,-1.3552961800101198,0.0,1
"X849",0,0,0,1
"X850",0,0,0,1
"X851",1.0,-2.878580263701729,0.0,1
"X852",0,0,0,1
"X853",1.0,0.6330063436479828,0.0,1
"X854",1.0,0.5027327569714706,0.0,1
"X855",1.0,-0.8348673594633678,0.0,1
"X856",0,0,0,1
"X857",1.0,-2.695430740933287,0.0,1
"X858",0,0,0,1
"X859",1.0,-0.7665604222032528,0.0,1
"X860",1.0,-1.9056621071661968,0.0,1
"X861",1.0,-0.6329714140779115,0.0,1
"X862",1.0,0.8349038623017703,0.0,1
"X863",0,0,0,1
"X864",1.0,1.5239070513549564,0.0,1
"X865",1.0,1.9057178701716293,0.0,1
"X866",1.0,-0.6993002955764988,0.0,1
"X867",1.0,0.3117749943138496,0.0,1
"X868",0,0,0,1
"X869",0,0,0,1
"X870",1.0,-4.097664300425352,0.0,1
"X871",1.0,-4.097664300425352,0.0,1
"X872",1.0,-1.8032607262031888,0.0,1
"X873",0,0,0,1
"X874",0,0,0,1
"X875",1.0,-2.386784806485429,0.0,1
"X876",0,0,0,1
"X877",0,0,0,1
"X878",1.0,2.533195145054669,0.0,1
"X879",0,0,0,1
"X880",0,0,0,1
"X881",0,0,0,1
"X882",0,0,0,1
"X883",0,0,0,1
"X884",0,0,0,1
"X885",1.0,1.197275159347542,0.0,1
"X886",1.0,-1.2751015699768815,0.0,1
"X887",0,0,0,1
"X888",0,0,0,1
"X889",1.0,-0.7665604222032528,0.0,1
"X890",1.0,-2.533113746612221,0.0,1
"X891",1.0,-2.386784806485429,0.0,1
"X892",1.0,3.661351092347876,0.0,1
"X893",0,0,0,1
"X894",0,0,0,1
"X895",0,0,0,1
"X896",1.0,-1.0474730703483612,0.0,1
"X897",0,0,0,1
"X898",0,0,0,1
"X899",0,0,0,1
"X900",0,0,0,1
"X901",1.0,1.355339352261043,0.0,1
"X902",1.0,2.253038904471939,0.0,1
"X903",1.0,-3.6611581873099777,0.0,1
"X904",0,0,0,1
"X905",1.0,-0.7665604222032528,0.0,1
"X906",1.0,4.097946616206407,0.0,1
"X907",0,0,0,1
"X908",0,0,0,1
"X909",0,0,0,1
"X910",0,0,0,1
"X911",0,0,0,1
"X912",1.0,0.5675076766286823,0.0,1
"X913",1.0,0.062084012080845,0.0,1
"X914",0,0,0,1
"X915",0,0,0,1
"X916",0,0,0,1
"X917",1.0,0.5675076766286823,0.0,1
"X918",0,0,0,1
"X919",1.0,-1.8032607262031888,0.0,1
"X920",0,0,0,1
