criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0587_c05,1.743011,0.0,5.609977,112,0.817949
tb_0587_c07,0.0,-0.257602,3.954215,110,0.70716
tb_0587_c08,0.0,-0.753998,2.624697,112,0.407251
tb_0587_c10,0.40143,0.0,2.527308,111,0.209736
tb_0588_c01,0.583857,0.0,2.052028,113,0.205687
tb_0588_c02,1.032617,0.0,0.216632,115,0.187372
tb_0588_c03,1.387591,0.920291,1.774231,115,0.313192
tb_0588_c04,1.232873,-1.483816,5.37317,115,0.618379
tb_0588_c05,0.0,-1.848732,2.610572,115,0.494434
tb_0588_c06,0.0,4.977182,-7.360631,114,3.831974
tb_0588_c08,0.760116,0.0,0.701102,115,0.156361
tb_0589_c02,1.506857,0.0,3.379428,115,0.461919
tb_0589_c03,0.625142,0.0,4.096201,115,0.451589
tb_0589_c04,1.365398,-1.584202,4.551049,113,0.567578
tb_0589_c05,0.0,0.972186,-0.978646,114,0.263332
tb_0589_c06,0.0,1.391036,-2.514111,115,0.437134
tb_0590_c01,0.600365,-0.393817,1.182436,115,0.181059
tb_0590_c02,1.00771,-1.244312,1.777552,115,0.268438
tb_0590_c03,0.610129,0.0,4.771301,113,0.617768
tb_0590_c04,0.881118,0.0,-0.884989,115,0.153747
tb_0590_c05,0.0,1.227087,-1.554603,114,0.32453
tb_0591_c02,1.15232,0.0,-0.922189,114,0.196396
tb_0591_c04,0.885217,0.986561,4.189551,115,0.539608
tb_0591_c09,0.283791,0.0,-2.314135,114,0.15318
tb_0591_c10,0.343112,0.0,-1.509999,113,0.118645
tb_0591_c11,0.185699,0.0,-3.594112,115,0.26745
tb_0591_c12,0.0,1.224437,2.696764,111,0.353732
tb_0592_c01,0.475847,0.0,0.221371,114,0.113809
tb_0592_c03,-0.43761,-2.359321,6.218514,115,0.890261
tb_0592_c05,1.292588,0.522042,4.475137,115,0.614224
tb_0592_c06,0.488342,0.0,0.295173,113,0.11603
tb_0592_c07,0.636331,0.0,3.678304,115,0.375944
tb_0592_c11,0.0,0.044122,1.243328,93,0.235819
tb_0593_c01,0.744612,0.0,-0.243232,115,0.137665
tb_0593_c02,0.63571,0.0,-0.003195,111,0.127309
tb_0593_c03,0.627215,-0.315176,0.67972,114,0.170221
tb_0593_c04,0.0,-1.73618,5.645982,115,1.369927
tb_0593_c06,0.888923,0.0,-0.531195,114,0.156125
tb_0593_c07,0.0,-0.935915,0.63785,115,0.244298
tb_0593_c09,0.0,-0.754134,0.858346,115,0.236131
tb_0593_c10,0.458546,-1.566099,2.893849,114,0.271531
tb_0593_c11,0.0,0.631438,1.829972,101,0.256192
tb_0594_c01,1.295458,0.0,3.069771,115,0.396368
tb_0594_c03,1.431976,-0.737006,4.284092,114,0.587877
tb_0594_c04,2.221251,0.0,4.958116,114,0.720084
tb_0594_c05,0.0,0.851399,0.31633,107,0.225652
tb_0595_c01,0.83798,0.0,3.934993,115,0.444259
tb_0595_c03,0.988422,0.113924,1.901415,115,0.259416
tb_0595_c05,0.738033,0.0,0.829988,115,0.157007
tb_0595_c06,0.0,0.602486,-1.246386,115,0.245077
tb_0595_c07,0.0,0.980249,-1.764692,114,0.316118
tb_0595_c08,0.0,0.485255,1.56865,106,0.242023
tb_0595_c10,1.503821,1.255197,3.494788,114,0.460042
tb_0595_c11,1.043252,-0.10462,1.552917,115,0.252865
tb_0595_c12,0.810389,-0.065365,1.637668,115,0.221502
tb_0596_c01,1.261406,0.0,2.87102,115,0.37231
tb_0596_c02,0.613644,0.0,1.142577,115,0.150723
tb_0596_c03,1.140025,0.0,1.584872,114,0.260022
tb_0596_c04,0.0,-0.443861,2.03224,114,0.307128
tb_0596_c05,0.0,0.299746,0.568235,100,0.19784
tb_0596_c06,0.0,1.039236,0.496532,107,0.243232
tb_0597_c01,0.0,1.308999,-1.618606,115,0.334993
tb_0597_c02,1.848102,0.0,2.121951,115,0.462954
tb_0597_c03,0.0,-1.137708,2.238987,114,0.381521
tb_0597_c04,3.189989,-0.55509,2.898947,114,0.917016
tb_0597_c06,0.0,-0.221002,4.710014,115,0.985111
tb_0598_c01,0.679027,0.0,0.761106,115,0.146896
tb_0598_c02,0.75545,0.0,2.263963,106,0.2451
tb_0598_c03,1.005149,-0.287232,1.081216,115,0.229602
tb_0598_c04,1.548439,0.0,4.521503,115,0.608861
tb_0598_c06,1.128517,-1.05391,1.099193,115,0.262154
tb_0598_c07,0.0,1.322776,1.118623,105,0.288585
tb_0598_c09,0.0,-1.690528,0.297603,106,0.341889
tb_0598_c11,0.0,0.919585,0.361616,103,0.240239
tb_0599_c01,1.10407,0.0,2.332044,112,0.300542
tb_0599_c02,1.558829,0.0,5.709494,107,0.846909
tb_0599_c03,0.898567,-6.602483,14.89832,113,2.978663
tb_0599_c04,0.0,0.408322,0.430221,101,0.200357
tb_0599_c05,0.0,1.117211,-1.735743,105,0.341562
tb_0600_c01,1.524916,0.0,4.456997,113,0.603864
tb_0600_c02,4.452396,0.0,11.803876,115,3.907006
tb_0600_c03,1.538342,0.0,4.005577,115,0.535327
tb_0600_c04,0.168574,-0.061025,0.450865,115,0.132932
tb_0600_c05,0.0,0.214197,-0.287427,115,0.1844
tb_0600_c07,1.509124,-1.275421,5.768234,82,0.829171
tb_0601_c01,0.934135,0.0,0.336828,108,0.178337
tb_0601_c03,2.708408,2.98059,8.493531,115,2.714178
tb_0601_c04,3.783468,7.012586,9.678745,114,2.202064
tb_0601_c06,0.868189,0.0,2.045035,115,0.235695
tb_0601_c07,0.0,1.037835,0.739496,113,0.240769
tb_0601_c10,0.0,-0.193521,1.989567,110,0.293953
tb_0602_c01,1.02756,0.0,2.99618,114,0.342817
tb_0602_c03,4.412926,-0.115845,11.773023,114,3.923258
tb_0602_c04,0.0,2.032666,-1.913739,113,0.437449
tb_0602_c05,0.0,0.048502,1.210204,108,0.217038
tb_0603_c01,0.779136,0.0,1.879644,110,0.216423
tb_0603_c02,1.17027,0.0,3.793806,111,0.462385
tb_0603_c05,1.136878,0.0,4.42378,114,0.557266
tb_0603_c06,0.0,0.532336,2.220167,108,0.290822
tb_0603_c07,0.668421,0.0,3.149805,114,0.306081
tb_0603_c08,2.705358,2.976893,8.486351,111,2.719704
tb_0604_c01,0.868189,0.0,2.045035,115,0.235695
tb_0604_c03,6.073381,0.0,19.69537,114,4.422511
tb_0604_c04,1.753454,-0.509528,4.430923,115,0.598723
tb_0604_c05,0.55879,-0.752538,1.773765,115,0.20511
tb_0604_c06,0.0,1.058156,-0.361628,109,0.257728
tb_0604_c07,0.0,0.43538,2.715935,106,0.3512
tb_0604_c08,0.625142,0.0,4.096201,115,0.451589
tb_0605_c01,0.807013,0.0,2.593761,115,0.267588
tb_0605_c03,0.680973,0.500671,2.344811,115,0.24982
tb_0605_c05,1.616239,-0.755044,3.4533,115,0.485926
tb_0605_c07,0.0,1.435356,1.589971,113,0.30178
tb_0605_c08,0.231315,0.0,1.15832,105,0.120834
tb_0605_c09,0.0,0.173009,1.614182,110,0.23926
tb_0605_c10,0.0,0.43669,-0.517946,115,0.200104
tb_0606_c01,0.653889,0.0,0.575,114,0.139521
tb_0606_c03,0.021536,-0.842748,4.178398,115,0.486463
tb_0606_c04,0.449729,-0.791161,1.502192,115,0.183131
tb_0606_c05,0.0,1.013083,1.636488,101,0.266101
tb_0606_c06,0.802247,0.0,2.116778,112,0.233415
tb_0607_c02,0.476257,0.0,2.608194,113,0.223245
tb_0607_c03,0.663528,0.0,2.31592,113,0.224416
tb_0607_c04,0.724485,0.0,1.478795,115,0.180256
tb_0607_c05,0.0,-0.221075,4.691837,113,0.976452
tb_0608_c01,1.3397,0.0,2.398285,114,0.352008
tb_0608_c02,0.674432,0.0,3.698575,113,0.386007
tb_0608_c04,2.4147,-1.137294,1.869724,114,0.591088
tb_0608_c05,1.510828,-1.846614,2.363178,111,0.395694
tb_0608_c06,0.0,0.395984,2.165976,110,0.279345
tb_0608_c07,0.0,1.203577,0.931102,114,0.259864
tb_0609_c01,0.552407,0.0,1.780616,113,0.172487
tb_0609_c02,0.524573,0.0,1.334024,115,0.147276
tb_0609_c05,0.613507,0.0,4.800604,115,0.625679
tb_0609_c06,-0.099106,-0.101414,1.27329,115,0.152587
tb_0609_c07,0.0,-0.180729,0.366767,105,0.18853
tb_0610_c01,0.0,1.580677,1.627718,111,0.324932
tb_0610_c02,3.701896,8.859567,12.754475,114,2.024992
tb_0610_c03,0.313154,-0.625622,2.61259,114,0.249867
tb_0610_c04,0.354686,0.0,2.900896,113,0.239005
tb_0610_c05,0.471881,0.0,1.172448,114,0.135751
tb_0610_c06,0.749416,0.0,0.528278,110,0.153163
tb_0610_c07,0.787403,0.0,0.324686,112,0.153488
tb_0610_c08,0.765233,0.0,1.644535,114,0.195051
tb_0611_c01,1.191416,0.0,3.228948,114,0.394742
tb_0611_c03,5.932759,-0.599437,19.835351,114,4.479296
tb_0611_c04,1.054533,0.0,3.211598,113,0.37233
tb_0611_c05,0.0,0.196521,-1.445563,113,0.23574
tb_0611_c06,0.0,-0.323683,-0.479567,107,0.191279
tb_0611_c07,0.701817,0.0,1.712954,103,0.197332
tb_0612_c01,0.451069,0.0,1.396647,115,0.141798
tb_0612_c02,1.345852,-1.674455,3.985282,115,0.480847
tb_0612_c03,1.377285,-1.912359,4.026579,115,0.48473
tb_0612_c04,0.0,0.650827,-0.420464,110,0.214995
tb_0612_c05,0.0,0.663461,-0.050114,114,0.207
tb_0612_c06,0.0,-0.762119,1.372215,114,0.265994
tb_0613_c01,0.0,1.188802,-1.351876,113,0.304728
tb_0613_c02,1.231232,0.0,-0.106219,113,0.220624
tb_0613_c04,0.786332,0.0,2.676043,113,0.271767
tb_0613_c05,0.906604,0.0,4.38974,109,0.545874
tb_0614_c02,0.263335,0.0,3.878286,114,0.355208
tb_0614_c04,5.208784,1.850731,13.965599,115,4.173356
tb_0614_c07,0.0,0.91174,1.8479,115,0.260953
tb_0614_c08,0.0,1.752675,0.851008,112,0.335485
tb_0614_c09,0.0,-0.86286,4.187668,114,0.808584
tb_0615_c01,0.846494,0.0,0.639874,114,0.168227
tb_0615_c02,1.081757,0.0,3.004388,113,0.358318
tb_0615_c03,0.769024,-0.2759,1.97302,115,0.236724
tb_0615_c04,0.973588,0.574717,1.682461,111,0.255802
tb_0615_c05,1.544864,-0.233189,4.645296,115,0.625555
tb_0615_c06,0.719785,0.0,2.505512,115,0.246205
tb_0615_c07,0.770941,1.141436,1.211351,112,0.203403
tb_0615_c08,0.0,0.36482,0.786291,113,0.195175
tb_0615_c09,0.0,1.094944,0.649862,107,0.248358
tb_0615_c11,0.45004,0.0,3.212821,114,0.284265
tb_0616_c01,0.0,0.381422,-0.123931,105,0.199242
tb_0616_c02,0.537566,0.0,0.146586,115,0.118316
tb_0616_c03,0.211535,0.0,2.944352,115,0.224596
tb_0616_c07,0.400942,-0.489221,2.944702,115,0.290731
tb_0617_c03,1.442327,-1.046324,6.35628,113,0.854948
tb_0617_c04,0.0,4.427518,-7.11804,113,4.057187
tb_0617_c05,1.933413,0.0,4.663896,113,0.670501
tb_0617_c07,0.442768,-0.982853,1.811865,114,0.198935
tb_0617_c08,0.33198,0.0,1.765869,114,0.147998
tb_0617_c09,0.0,0.503088,1.249076,113,0.214907
tb_0617_c10,0.0,0.993046,-0.374847,113,0.242553
tb_0618_c01,0.743555,0.0,-0.013195,112,0.14019
tb_0618_c02,-0.011547,0.0,4.749246,115,0.488774
tb_0618_c03,0.0,-0.536419,3.336396,115,0.533667
tb_0618_c06,0.855899,0.944758,2.931936,115,0.319494
tb_0618_c07,0.490778,-0.281086,2.73058,115,0.273811
tb_0618_c08,0.0,-1.189477,2.887025,115,0.476741
tb_0618_c09,0.467757,-1.246491,3.528379,115,0.335452
tb_0618_c10,0.0,-7.249974,14.40342,115,4.360289
tb_0618_c11,0.0,0.968362,0.657744,109,0.237873
tb_0619_c01,0.0,0.689835,-0.99114,108,0.242388
tb_0619_c02,1.932888,0.0,5.590047,114,0.834152
tb_0619_c03,1.772974,0.0,2.929971,114,0.487666
tb_0619_c04,1.496143,-4.291982,9.389953,113,0.847995
tb_0619_c06,0.695327,0.0,1.84206,112,0.195692
tb_0619_c07,1.091561,0.0,1.412603,114,0.241267
tb_0619_c09,1.361325,0.0,6.117821,114,0.985242
tb_0620_c01,1.138908,0.0,-1.178347,115,0.194242
tb_0620_c02,0.353335,0.0,3.177528,115,0.266136
tb_0620_c03,1.049496,0.0,-1.436922,112,0.183832
tb_0620_c04,0.0,2.441007,3.762124,109,0.598395
tb_0620_c05,1.28955,0.521376,4.468637,113,0.615562
tb_0620_c06,1.357353,1.612275,3.7511,115,0.469759
tb_0620_c08,0.918833,0.0,0.299994,115,0.170346
tb_0620_c09,0.655806,0.0,0.47998,114,0.138652
tb_0621_c01,0.61922,0.0,0.940817,110,0.147675
tb_0621_c04,0.0,0.395279,-0.28667,103,0.197113
tb_0622_c02,1.006245,0.0,2.266162,114,0.275828
tb_0622_c03,1.389642,0.0,4.398747,111,0.585599
tb_0622_c04,0.312249,-1.42212,5.534017,114,0.766444
tb_0622_c06,0.327377,0.207332,4.564406,114,0.633063
tb_0622_c08,-0.044621,0.0,1.99716,112,0.141118
tb_0622_c09,0.0,0.561146,0.287806,114,0.198534
tb_0622_c11,0.0,0.632003,1.11283,99,0.235132
tb_0623_c01,1.124776,0.0,0.217543,113,0.203773
tb_0623_c03,1.254124,0.274106,3.866031,115,0.493203
tb_0623_c04,1.286408,0.0,1.790329,113,0.307581
tb_0623_c05,1.076144,-0.89877,3.27297,114,0.382898
tb_0623_c06,0.0,0.96523,3.684773,110,0.473142
tb_0623_c07,0.680751,0.0,2.42254,111,0.23993
tb_0624_c01,0.887199,0.0,1.239363,114,0.19644
tb_0624_c03,0.0,2.09505,0.708106,110,0.394975
tb_0624_c04,0.0,1.630349,0.051653,111,0.319428
tb_0624_c06,1.239906,0.259993,0.219018,115,0.246337
tb_0625_c01,1.473379,0.0,-0.048745,110,0.275534
tb_0625_c02,1.267554,0.0,0.914011,108,0.261623
tb_0625_c03,0.0,0.834798,5.312709,115,0.991319
tb_0625_c04,5.932842,-0.599478,19.835675,115,4.479058
tb_0625_c05,0.927131,-0.059855,4.550833,115,0.606044
tb_0625_c06,0.0,1.190525,2.193898,102,0.304675
tb_0625_c07,0.0,1.178671,-1.665139,113,0.328583
tb_0625_c09,0.722659,0.0,0.859347,112,0.156983
tb_0625_c10,1.39871,0.513769,3.770477,115,0.49579
tb_0626_c01,0.501234,0.0,0.263597,115,0.116326
tb_0626_c03,0.619187,0.0,2.268458,114,0.212579
tb_0626_c04,1.137168,0.0,4.424365,115,0.556943
tb_0626_c10,0.613507,0.0,4.800604,115,0.625679
tb_0626_c11,1.366528,0.0,4.488076,115,0.584796
tb_0626_c13,0.613507,0.0,4.800604,115,0.625679
tb_0626_c16,0.0,0.415702,-0.470226,112,0.199149
tb_0627_c01,1.10387,0.0,2.363891,113,0.302874
tb_0627_c03,6.80328,-4.010486,17.671124,114,4.013183
tb_0627_c04,5.208785,1.850733,13.965601,115,4.173357
tb_0627_c06,4.719732,0.0,11.879915,114,3.853541
tb_0627_c07,1.225504,0.0,2.074472,115,0.306158
tb_0627_c08,1.219103,0.0,1.53418,110,0.277922
tb_0628_c01,0.573193,0.0,1.642905,114,0.16735
tb_0628_c02,0.910906,0.0,0.727938,110,0.183145
tb_0628_c03,1.346838,0.0,0.03489,114,0.24484
tb_0628_c04,1.216759,-0.326334,-0.670952,115,0.250151
tb_0628_c05,1.173245,0.057491,-0.941992,114,0.240648
tb_0628_c06,1.009992,-0.012651,4.661402,114,0.636255
tb_0628_c07,0.89386,0.220034,1.49178,114,0.223261
tb_0628_c09,0.59709,0.131316,2.009552,115,0.219257
tb_0628_c10,1.150251,-0.205199,-0.803025,115,0.2388
tb_0628_c11,0.0,2.002413,4.12299,114,0.507356
tb_0628_c12,0.0,2.338334,1.702381,112,0.424531
tb_0629_c01,0.637579,0.0,1.363121,115,0.162648
tb_0629_c03,1.030988,-0.055606,3.931138,115,0.479059
tb_0629_c05,0.846465,0.928617,4.87239,115,0.738839
tb_0629_c06,0.0,0.198162,0.204163,103,0.193928
tb_0629_c07,0.0,-0.491472,-1.120697,106,0.21705
tb_0630_c01,0.637338,0.0,0.641797,115,0.138427
tb_0630_c02,1.548439,0.0,4.521503,115,0.608861
tb_0630_c03,1.32146,1.540355,4.808823,115,0.720291
tb_0630_c04,5.932842,-0.599478,19.835675,115,4.479058
tb_0630_c05,3.558952,7.086853,9.998612,115,2.139838
tb_0630_c07,0.0,0.96399,0.598682,107,0.239215
tb_0630_c08,0.0,0.550018,1.326858,114,0.219839
tb_0631_c01,0.831073,0.0,1.255537,112,0.188893
tb_0631_c02,0.669132,0.0,-0.232046,113,0.130354
tb_0631_c03,0.631805,-0.130274,1.919663,111,0.224008
tb_0631_c04,0.873889,0.54878,1.682198,114,0.226249
tb_0631_c05,0.890958,0.201475,1.06904,113,0.207712
tb_0631_c06,0.432105,-0.182902,1.900851,113,0.201401
tb_0631_c09,0.856372,0.822149,1.463787,114,0.21332
tb_0631_c10,0.0,0.230166,0.391917,113,0.187531
tb_0631_c11,0.0,0.56604,-0.047242,109,0.206363
tb_0631_c14,1.372276,0.0,6.153898,114,0.988637
tb_0632_c03,0.0,-1.362848,3.161587,115,0.539451
tb_0632_c04,0.0,0.290404,0.082529,111,0.184964
tb_0632_c05,0.0,0.864978,-0.412352,115,0.230626
tb_0632_c06,0.012247,0.503088,1.946049,115,0.188471
tb_0632_c08,0.916083,-0.120506,4.566909,115,0.605502
tb_0632_c09,0.745188,-0.502566,0.808305,114,0.188158
tb_0632_c10,0.488088,-0.317447,2.097374,115,0.218061
tb_0632_c11,1.372348,0.0,6.154075,115,0.988458
tb_0632_c12,1.102184,0.0,2.403183,115,0.304062
tb_0633_c01,0.839327,0.0,2.214467,114,0.242559
tb_0633_c04,0.298035,-0.946142,0.943541,115,0.155501
tb_0633_c06,0.0,1.171446,-0.708178,115,0.271858
tb_0634_c01,0.906098,0.0,2.657498,113,0.289667
tb_0634_c03,0.922774,0.53595,2.435511,111,0.281957
tb_0634_c04,0.0,0.451471,-0.341192,112,0.199703
tb_0634_c05,0.0,0.79745,-1.254025,110,0.266903
tb_0635_c01,0.716864,0.0,-0.223647,115,0.134401
tb_0635_c04,0.0,0.803569,2.554171,111,0.32016
tb_0635_c05,0.779796,0.0,0.853331,113,0.166707
tb_0636_c01,1.007417,0.0,0.499878,112,0.19156
tb_0636_c02,1.503568,0.0,2.812279,114,0.425684
tb_0636_c04,0.0,0.776085,-0.281037,111,0.22325
tb_0636_c06,0.0,0.736512,-0.031423,114,0.21179
tb_0637_c01,0.0,-1.194745,-4.061319,115,0.509881
tb_0637_c02,1.001404,0.0,0.85751,105,0.213528
tb_0637_c04,1.629248,-0.121818,3.291745,115,0.477944
tb_0638_c01,0.800662,0.0,1.912523,111,0.217501
tb_0638_c02,1.72696,0.0,5.563735,113,0.812761
tb_0638_c03,2.990507,3.327546,8.303244,113,2.381893
tb_0638_c04,0.0,0.690001,2.500439,107,0.316101
tb_0638_c05,0.0,0.808217,-2.816172,113,0.440554
tb_0639_c01,0.551916,0.0,0.533514,114,0.126245
tb_0639_c02,0.656677,0.0,0.100034,113,0.131174
tb_0639_c03,0.497831,-0.08768,2.832089,115,0.287182
tb_0639_c04,0.0,-1.192,3.980506,115,0.730771
tb_0639_c09,0.0,0.911614,2.02613,114,0.27123
tb_0639_c10,0.0,0.502076,-0.31582,115,0.199026
tb_0640_c01,0.438268,0.0,2.600658,115,0.216303
tb_0640_c06,1.261489,-0.919651,3.536957,115,0.433429
tb_0640_c07,0.0,0.709189,-0.762966,112,0.231409
tb_0640_c08,0.0,0.978212,0.014168,111,0.238704
tb_0641_c01,0.368191,0.0,3.468672,113,0.307514
tb_0641_c02,0.479181,0.0,2.986503,114,0.260687
tb_0641_c03,0.0,-0.025806,2.875489,113,0.400153
tb_0641_c04,1.478503,1.755432,4.23564,114,0.571185
tb_0641_c05,0.0,1.34105,1.907954,103,0.309615
tb_0642_c01,0.906927,0.0,2.707168,115,0.294317
tb_0642_c02,0.80777,0.0,3.570154,115,0.381023
tb_0642_c05,0.927131,-0.059855,4.550833,115,0.606044
tb_0642_c06,1.761182,0.0,5.660818,115,0.820675
tb_0642_c10,0.0,1.209002,2.102113,109,0.305908
tb_0643_c01,0.908907,0.0,0.301128,115,0.168803
tb_0643_c02,0.535363,0.0,1.483301,115,0.154956
tb_0643_c04,0.0,1.017464,2.657418,109,0.327022
tb_0643_c07,0.0,1.916447,3.015056,112,0.433051
tb_0643_c10,0.0,0.905623,2.256852,114,0.287656
tb_0643_c12,0.0,0.769214,1.051073,108,0.22596
tb_0644_c01,0.494019,0.0,1.995074,115,0.177427
tb_0644_c02,0.335015,0.0,2.573371,115,0.202408
tb_0644_c04,0.494287,-0.802546,-0.631748,113,0.16141
tb_0644_c05,0.681256,0.708949,3.570848,115,0.404455
tb_0644_c09,0.0,0.0321,2.264765,95,0.325107
tb_0645_c01,0.90777,0.0,3.227215,115,0.349073
tb_0645_c03,0.0,-0.43843,2.887128,115,0.4308
tb_0645_c04,2.129233,-0.470783,1.988969,114,0.525732
tb_0645_c05,1.585406,0.0,0.106778,112,0.302628
tb_0646_c01,0.655799,0.0,1.35765,113,0.166244
tb_0646_c04,0.0,1.22525,0.521957,115,0.259427
tb_0646_c05,0.0,-0.083319,-0.559786,106,0.187702
tb_0647_c01,0.0,0.957911,1.399042,114,0.246089
tb_0647_c02,1.240245,-0.329076,3.008557,115,0.386334
tb_0647_c04,1.753454,-0.509528,4.430923,115,0.598723
tb_0647_c05,0.830111,0.0,2.351668,115,0.251266
tb_0647_c06,1.114021,0.0,1.027047,115,0.227678
tb_0647_c07,0.660569,0.0,3.391384,115,0.335571
tb_0647_c08,1.228221,0.0,2.427399,115,0.330692
tb_0647_c09,0.680499,0.0,3.394415,114,0.338715
tb_0647_c11,0.0,0.433863,-0.518227,115,0.199945
tb_0647_c12,0.909872,0.0,-0.656489,112,0.159995
tb_0648_c01,0.811471,0.0,2.893641,114,0.297063
tb_0648_c02,0.613507,0.0,4.800604,115,0.625679
tb_0648_c03,2.239908,1.263076,5.80128,115,0.928213
tb_0648_c04,1.1198,-1.473243,2.56739,114,0.335519
tb_0648_c05,1.096288,0.746555,3.459999,115,0.414091
tb_0648_c06,0.0,0.487994,0.502969,108,0.196459
tb_0648_c10,0.0,0.749862,1.29935,105,0.231697
tb_0649_c01,1.324626,0.0,0.5737,115,0.252829
tb_0649_c02,0.806484,0.0,2.455637,115,0.2557
tb_0649_c04,0.590675,-1.200303,2.436773,115,0.248857
tb_0650_c01,1.009696,0.0,3.769095,110,0.438085
tb_0650_c02,1.314065,-1.02456,4.381178,111,0.540276
tb_0650_c03,0.659839,0.0,2.041003,113,0.202596
tb_0650_c06,0.886255,0.988163,4.146571,113,0.529336
tb_0651_c01,1.279525,0.0,3.019758,114,0.389165
tb_0651_c02,2.187919,0.0,5.770039,115,0.87444
tb_0651_c03,0.801424,0.0,2.903466,115,0.296528
tb_0651_c04,0.0,1.057896,0.323901,113,0.242937
tb_0651_c05,1.216222,0.0,2.292777,115,0.318706
tb_0651_c06,0.916474,-6.623431,14.993653,115,3.004512
tb_0651_c07,1.248901,0.0,1.93427,113,0.304003
tb_0652_c01,0.900908,0.0,2.831885,114,0.305167
tb_0652_c02,2.708408,2.98059,8.493531,115,2.714178
tb_0652_c03,1.372348,0.0,6.154075,115,0.988458
tb_0652_c04,3.701896,8.859567,12.754475,115,2.024992
tb_0652_c05,1.120805,0.614007,3.790372,113,0.475433
tb_0652_c06,0.0,0.969982,1.275833,107,0.249132
tb_0652_c08,0.0,-0.33913,1.69376,113,0.26262
tb_0652_c11,0.0,0.654493,1.504684,95,0.254731
tb_0653_c01,1.080785,0.0,0.177125,114,0.194962
tb_0653_c02,2.769307,3.054504,8.49969,114,2.666279
tb_0653_c06,0.0,-0.221001,4.710014,115,0.985111
tb_0653_c07,1.108633,0.0,0.391176,114,0.20614
tb_0653_c10,0.0,1.262358,1.807092,104,0.30103
tb_0654_c01,0.797055,0.0,2.894618,114,0.296394
tb_0654_c03,0.724381,-1.334513,5.274048,115,0.625045
tb_0654_c05,0.0,0.023816,1.430629,98,0.240153
tb_0655_c01,0.903738,0.0,2.425062,114,0.271024
tb_0655_c02,1.192358,0.0,4.524498,115,0.578436
tb_0655_c05,0.093986,0.0,-0.338203,111,0.093072
tb_0655_c06,0.0,0.944727,-1.617969,108,0.308421
tb_0656_c01,4.327178,0.0,12.313838,113,3.880392
tb_0656_c02,1.182853,0.0,2.490036,112,0.33239
tb_0656_c03,0.915049,-0.068949,4.501373,113,0.59592
tb_0656_c04,4.327178,0.0,12.313838,113,3.880392
tb_0656_c05,4.776487,-5.244679,20.608686,113,4.191991
tb_0656_c06,0.0,0.676994,0.818107,108,0.214143
tb_0656_c07,0.0,1.169432,2.686996,108,0.334425
tb_0656_c08,0.0,0.408058,-0.150528,109,0.193033
tb_0657_c02,1.652947,0.0,5.433761,115,0.770232
tb_0657_c03,6.073495,0.0,19.695755,115,4.422169
tb_0657_c04,4.779807,-5.246292,20.620733,115,4.184953
tb_0657_c05,0.0,0.869798,-1.323737,114,0.273995
tb_0657_c06,0.0,0.68425,-0.673257,115,0.222791
tb_0658_c01,0.540587,0.0,2.121388,114,0.192398
tb_0658_c02,0.673876,0.0,3.155549,114,0.307545
tb_0658_c03,6.073495,0.0,19.695755,114,4.422169
tb_0658_c04,0.0,-0.955647,1.778661,111,0.321946
tb_0658_c05,1.318432,1.543424,4.802416,114,0.720748
tb_0658_c08,0.0,-0.21375,3.587312,114,0.582018
tb_0658_c09,0.0,1.839318,3.278998,112,0.444504
tb_0658_c10,0.0,1.368002,2.138196,109,0.323413
tb_0658_c11,0.743758,0.0,-0.014775,94,0.154556
tb_0659_c01,0.568118,0.0,2.510758,114,0.225065
tb_0659_c02,5.310074,0.0,12.363684,115,3.691788
tb_0659_c03,3.035566,-0.848094,5.275799,115,0.943772
tb_0659_c04,4.430927,-4.043219,11.173299,115,2.847882
tb_0659_c05,0.0,0.957262,3.727302,114,0.480439
tb_0659_c06,0.0,2.540541,3.620413,113,0.612677
tb_0660_c01,1.168218,0.0,-0.265676,114,0.20481
tb_0660_c02,0.889878,0.426724,3.518235,115,0.407915
tb_0660_c03,0.874911,0.0,1.453946,111,0.213534
tb_0660_c04,0.95546,0.12578,1.228773,114,0.223671
tb_0660_c05,0.0,1.182639,1.526675,113,0.271396
tb_0660_c07,0.414757,0.0,1.749016,113,0.156914
tb_0660_c09,0.472401,0.0,3.898417,111,0.398011
tb_0661_c01,0.854146,0.0,0.308486,115,0.160544
tb_0661_c03,0.0,-0.863659,4.183261,114,0.803879
tb_0661_c04,0.0,0.165238,1.304654,113,0.215151
tb_0662_c01,0.586551,0.0,0.648629,115,0.132535
tb_0662_c02,1.04022,0.0,3.916936,115,0.461661
tb_0662_c03,0.828202,0.149381,1.489584,115,0.214854
tb_0662_c04,1.99278,2.451065,3.910683,113,0.564453
tb_0662_c05,0.441939,-1.329199,5.527925,114,0.901616
tb_0662_c06,2.708406,2.980588,8.493529,115,2.714176
tb_0662_c07,1.389349,0.548729,1.789493,115,0.322614
tb_0662_c08,0.0,0.575208,0.674661,111,0.20568
